year,state,count_loans,sum_amt,avg_amount,std_amount,min_amount,max_amount,5_pct,95_pct
2011,35,19154.0,3299371.0,172.2549336953116842,112.535536462889,1.0,2870.0,-52.8161392304663158,397.3260066210896842
2011,02,9287.0,2226893.0,239.7860450091525789,101.963420290120,1.0,1650.0,35.8592044289125789,443.7128855893925789
2011,51,115122.0,29520882.0,256.4312815969145776,176.276189424654,1.0,4750.0,-96.1210972523934224,608.9836604462225776
2011,48,307692.0,52622098.0,171.0219895219895220,148.840762805910,1.0,15500.0,-126.6595360898304780,468.7035151338095220
2011,18,75803.0,9890994.0,130.4828832631953880,90.3353581598458532,1.0,2000.0,-50.1878330564963184,311.1535995828870944
2011,46,10720.0,1573188.0,146.7526119402985075,87.6098188284349562,1.0,1515.0,-28.4670257165714049,321.9722495971684199
2011,17,125855.0,22288123.0,177.0936633427356879,166.587231797519,1.0,18000.0,-156.0808002523023121,510.2681269377736879
2011,25,72526.0,20268047.0,279.4590491685740286,240.167853455703,1.0,12700.0,-200.8766577428319714,759.7947560799800286
2011,50,6692.0,1286054.0,192.1778242677824268,126.116007728356,8.0,3860.0,-60.0541911889295732,444.4098397244944268
2011,12,232216.0,41117602.0,177.0661883763392703,281.502315821727,1.0,99999.0,-385.9384432671147297,740.0708200197932703
2011,55,56455.0,8493704.0,150.4508723762288548,103.567981224624,1.0,3000.0,-56.6850900730191452,357.5868348254768548
2011,38,9848.0,1491212.0,151.4228269699431357,97.1046760038226399,2.0,5063.0,-42.7865250377021441,345.6321789775884155
2011,09,33008.0,9390322.0,284.4862457586039748,316.981625234613,1.0,14500.0,-349.4770047106220252,918.4494962278299748
2011,34,79063.0,22116807.0,279.7365012711382062,205.809590294212,1.0,7200.0,-131.8826793172857938,691.3556818595622062
2011,23,13116.0,2311147.0,176.2082189691979262,123.525049468853,1.0,2200.0,-70.8418799685080738,423.2583179069039262
2011,05,38414.0,5067796.0,131.9257562347060967,148.541655226162,1.0,22880.0,-165.1575542176179033,429.0090666870300967
2011,04,100137.0,15953442.0,159.3161568650948201,133.546269261602,1.0,8500.0,-107.7763816581091799,426.4086953882988201
2011,47,76727.0,12276796.0,160.0062038135206642,119.149456595045,1.0,7883.0,-78.2927093765693358,398.3051170036106642
2010,17,143835.0,26437244.0,183.8025793443876664,151.661606379780,1.0,5425.0,-119.5206334151723336,487.1257921039476664
2010,02,10598.0,2549414.0,240.5561426684280053,108.2762362319523148,9.0,1875.0,24.0036702045233757,457.1086151323326349
2010,48,338556.0,57045977.0,168.4979058117416321,138.417362090701,1.0,9950.0,-108.3368183696603679,445.3326299931436321
2010,18,83922.0,11168620.0,133.0833392912466338,88.6613593035889476,1.0,4200.0,-44.2393793159312614,310.4060578984245290
2010,51,123057.0,32053851.0,260.4797045271703357,169.410018404842,1.0,5000.0,-78.3403322825136643,599.2997413368543357
2010,46,12255.0,1810529.0,147.7379844961240310,86.6436875022658146,1.0,2400.0,-25.5493905084075982,321.0253595006556602
2010,12,234815.0,41028039.0,174.7249494282733216,183.242119624155,1.0,13000.0,-191.7592898200366784,541.2091886765833216
2010,55,68555.0,10550753.0,153.9020202756910510,107.803659249340,1.0,8000.0,-61.7052982229889490,369.5093387743710510
2010,38,10322.0,1496633.0,144.9944778143770587,91.3419099305474250,1.0,3500.0,-37.6893420467177913,327.6782976754719087
2010,25,82641.0,22423847.0,271.3404605462179790,199.516689405746,1.0,7210.0,-127.6929182652740210,670.3738393577099790
2010,50,7328.0,1422342.0,194.0968886462882096,104.357553001401,1.0,2400.0,-14.6182173565137904,402.8119946490902096
2010,47,86333.0,13717871.0,158.8948721809736717,113.755123377210,1.0,6545.0,-68.6153745734463283,386.4051189353936717
2010,28,30408.0,4142730.0,136.2381610102604578,98.5206034878222121,1.0,8000.0,-60.8030459653839664,333.2793679859048820
2010,26,107556.0,13827438.0,128.5603592547138235,97.9907164667625876,1.0,6073.0,-67.4210736788113517,324.5417921882389987
2010,34,89540.0,25598908.0,285.8935447844538754,214.177110955137,1.0,28000.0,-142.4606771258201246,714.2477666947278754
2010,23,15003.0,2656800.0,177.0845830833833233,121.189329001399,1.0,4400.0,-65.2940749194146767,419.4632410861813233
2010,09,38103.0,10741774.0,281.9141274965225835,297.808726287130,1.0,10000.0,-313.7033250777374165,877.5315800707825835
2010,36,160470.0,45887374.0,285.9560914812737583,310.275872156753,1.0,18200.0,-334.5956528322322417,906.5078357947797583
2010,04,100526.0,17098863.0,170.0939358971808288,142.814714353232,1.0,11500.0,-115.5354928092831712,455.7233646036448288
2010,05,42753.0,5716971.0,133.7209318644305663,114.320740033256,1.0,11222.0,-94.9205482020814337,362.3624119309425663
2010,22,52080.0,8659890.0,166.2805299539170507,103.862481719429,1.0,5600.0,-41.4444334849409493,374.0054933927750507
2010,42,139568.0,24298654.0,174.0990341625587527,125.869721396450,1.0,9674.0,-77.6404086303412473,425.8384769554587527
2010,20,42970.0,6287014.0,146.3117058412846172,97.2964311916511528,1.0,2400.0,-48.2811565420176884,340.9045682245869228
2010,35,23099.0,4120968.0,178.4046062600112559,112.318239378693,1.0,2106.0,-46.2318724973747441,403.0410850173972559
2010,30,12831.0,2313234.0,180.2847790507364975,239.266633069667,1.0,23500.0,-298.2484870885975025,658.8180451900704975
2010,15,13969.0,5297603.0,379.2399599112320137,281.584468126409,1.0,7185.0,-183.9289763415859863,942.4088961640500137
2010,41,44525.0,9504804.0,213.4711734980348119,116.183950544384,1.0,3870.0,-18.8967275907331881,445.8390745868028119
2010,31,26195.0,3584463.0,136.8376789463638099,82.6326698140363483,1.0,2250.0,-28.4276606817088867,302.1030185744365065
2010,32,47576.0,7825741.0,164.4892592903985203,127.164320317360,1.0,5100.0,-89.8393813443214797,418.8178999251185203
2010,54,18315.0,2465948.0,134.6408954408954409,103.3082957628549251,1.0,6050.0,-71.9756960848144093,341.2574869666052911
2010,33,14982.0,3110385.0,207.6081297557068482,116.995703119450,1.0,3000.0,-26.3832764831931518,441.5995359946068482
2010,16,23448.0,3803074.0,162.1918287273967929,114.324635127590,1.0,4515.0,-66.4574415277832071,390.8410989825767929
2010,72,25247.0,3395702.0,134.4992276310056640,121.253852317571,6.0,4650.0,-108.0084770041363360,377.0069322661476640
2010,21,48925.0,6894001.0,140.9095758814512008,93.0927476622889299,1.0,4375.0,-45.2759194431266590,327.0950712060290606
2010,53,96726.0,23852276.0,246.5963236358373136,160.866214931093,1.0,8620.0,-75.1361062263486864,568.3287534980233136
2010,45,63110.0,11185165.0,177.2328474092853747,148.762907745196,1.0,4900.0,-120.2929680811066253,474.7586628996773747
2010,49,38759.0,7977147.0,205.8140560901984055,139.649771553830,1.0,4975.0,-73.4854870174615945,485.1135991978584055
2010,11,10452.0,3832182.0,366.6458094144661309,230.380685894265,1.0,3300.0,-94.1155623740638691,827.4071812029961309
2010,10,12645.0,2650106.0,209.5773823645709767,131.259965509909,1.0,2500.0,-52.9425486552470233,472.0973133843889767
2010,24,81519.0,22023392.0,270.1626859995829193,167.265884833931,1.0,7300.0,-64.3690836682790807,604.6944556674449193
2010,19,43103.0,5578070.0,129.4125698907268636,80.4770557373584307,1.0,1720.0,-31.5415415839899978,290.3666813654437250
2010,01,58259.0,8974168.0,154.0391699136614085,113.759897299018,1.0,12000.0,-73.4806246843745915,381.5589645116974085
2010,06,415302.0,129139381.0,310.9529474936311407,273.521335285406,1.0,20000.0,-236.0897230771808593,857.9956180644431407
2010,NA,164287.0,29759373.0,181.1425919275414366,162.376232790202,1.0,5728.0,-143.6098736528625634,505.8950575079454366
2010,40,53681.0,7276324.0,135.5474748980086064,94.6109737285010308,1.0,3800.0,-53.6744725589934552,324.7694223550106680
2010,37,124477.0,22651857.0,181.9762446074375186,126.200582895893,1.0,6000.0,-70.4249211843484814,434.3774103992235186
2010,08,84777.0,19354080.0,228.2939948335043703,212.789991984560,1.0,30000.0,-197.2859891356156297,653.8739788026243703
2010,29,86763.0,12452829.0,143.5269527333079769,104.558590540099,1.0,5131.0,-65.5902283468900231,352.6441338135059769
2010,56,8574.0,1668632.0,194.6153487287147189,146.828746075904,1.0,4200.0,-99.0421434230932811,488.2728408805227189
2010,39,126056.0,17600046.0,139.6208510503268389,97.6633361189758833,1.0,5400.0,-55.7058211876249277,334.9475232882786055
2010,13,123817.0,21102921.0,170.4363778802587690,133.828995359465,1.0,9528.0,-97.2216128386712310,438.0943685991887690
2010,27,70196.0,12148324.0,173.0629095674967235,117.960151003423,1.0,4500.0,-62.8573924393492765,408.9832115743427235
2010,44,11015.0,2326910.0,211.2492056286881525,133.543241130840,3.0,3000.0,-55.8372766329918475,478.3356878903681525
2009,32,61871.0,10274343.0,166.0607231174540576,132.844115871797,1.0,5000.0,-99.6275086261399424,431.7489548610480576
2009,31,29595.0,3802717.0,128.4918736273019091,76.8021612140064529,1.0,1700.0,-25.1124488007109967,282.0961960553148149
2009,41,52190.0,10703649.0,205.0900364054416555,146.642554728189,1.0,9583.0,-88.1950730509363445,498.3751458618196555
2009,35,22549.0,3834720.0,170.0616435318639408,123.488470537387,1.0,4480.0,-76.9152975429100592,417.0385846066379408
2009,30,13728.0,2376829.0,173.1373106060606061,191.301411192393,1.0,16900.0,-209.4655117787253939,555.7401329908466061
2009,22,55473.0,8713614.0,157.0784706073224812,102.144637441517,1.0,4000.0,-47.2108042757115188,361.3677454903564812
2009,20,47154.0,6573199.0,139.3985451923484752,470.532264557368,1.0,99999.0,-801.6659839223875248,1080.4630743070844752
2009,05,48965.0,6148581.0,125.5709384254059022,95.9740048979634080,1.0,6326.0,-66.3770713705209138,317.5189482213327182
2009,04,116452.0,19694877.0,169.1244203620375777,156.823871433288,1.0,10000.0,-144.5233225045384223,482.7721632286135777
2009,09,41915.0,10915000.0,260.4079685076941429,281.777436606558,1.0,10000.0,-303.1469047054218571,823.9628417208101429
2009,34,102014.0,27936900.0,273.8535887231164350,204.321461610764,1.0,14000.0,-134.7893344984115650,682.4965119446444350
2009,23,15812.0,2625514.0,166.0456615228940046,128.137401505914,1.0,3150.0,-90.2291414889339954,422.3204645347220046
2009,26,108524.0,12825525.0,118.1814621650510486,93.9859459162797847,1.0,3999.0,-69.7904296675085208,306.1533539976106180
2009,28,33564.0,4402985.0,131.1817721368132523,88.5472921558483435,1.0,5121.0,-45.9128121748834347,308.2763564485099393
2009,47,96484.0,14511912.0,150.4074457941213051,114.802141687631,1.0,5760.0,-79.1968375811406949,380.0117291693833051
2009,25,90058.0,21595721.0,239.7979191187901130,195.388252259448,1.0,8126.0,-150.9785854001058870,630.5744236376861130
2009,50,6921.0,1261589.0,182.2842074844675625,114.620344639094,1.0,2080.0,-46.9564817937204375,411.5248967626555625
2009,55,71468.0,10486065.0,146.7239183970448313,102.037766758832,1.0,7544.0,-57.3516151206191687,350.7994519147088313
2009,38,9988.0,1338507.0,134.0115138165798959,78.0748227594831717,1.0,2939.0,-22.1381317023864475,290.1611593355462393
2009,12,259218.0,46364785.0,178.8640642239350662,191.243014304882,1.0,12600.0,-203.6219643858289338,561.3500928336990662
2009,51,142435.0,34579002.0,242.7704005335767192,171.472013314592,1.0,5620.0,-100.1736260956072808,585.7144271627607192
2009,18,86230.0,10638293.0,123.3711353357300244,84.3567412191695412,1.0,2200.0,-45.3423471026090580,292.0846177740691068
2009,48,397819.0,59195948.0,148.8012085898360812,163.121148358421,1.0,50600.0,-177.4410881270059188,475.0435053066780812
2009,46,13319.0,1869753.0,140.3823860650198964,104.0832257313504565,1.0,4925.0,-67.7840653976810166,348.5488375277208094
2009,02,10721.0,2466026.0,230.0182818766906072,105.8213991072948764,1.0,1650.0,18.3754836621008544,441.6610800912803600
2009,17,160858.0,28792912.0,178.9958348356935931,197.250169657530,1.0,47000.0,-215.5045044793664069,573.4961741507535931
2009,54,18058.0,2357339.0,130.5426403809945730,103.0423691352782563,1.0,3138.0,-75.5420978895619396,336.6273786515510856
2009,15,14938.0,5456556.0,365.2802249297094658,309.456196214489,1.0,11998.0,-253.6321674992685342,984.1926173586874658
2009,42,153297.0,25056471.0,163.4504980527994677,122.916050457433,1.0,5925.0,-82.3816028620665323,409.2825989676654677
2009,36,172024.0,46917269.0,272.7367634748639725,311.704685235472,1.0,22000.0,-350.6726069960800275,896.1461339458079725
2009,44,12396.0,2452222.0,197.8236527912229752,144.532790995165,1.0,4130.0,-91.2419291991070248,486.8892347815529752
2009,13,140557.0,23198009.0,165.0434272216965359,159.189648031026,1.0,21000.0,-153.3358688403554641,483.4227232837485359
2009,27,79742.0,13061135.0,163.7924180482054626,112.653610428443,1.0,3000.0,-61.5148028086805374,389.0996389050914626
2009,39,132296.0,17194718.0,129.9715637661002600,95.6233948211458254,1.0,9500.0,-61.2752258761913908,321.2183534083919108
2009,29,98019.0,13139371.0,134.0492251502259766,104.639886763420,1.0,6052.0,-75.2305483766140234,343.3289986770659766
2009,56,8689.0,1624355.0,186.9438370353320290,174.638082939964,1.0,9260.0,-162.3323288445959710,536.2200029152600290
2009,37,132803.0,22973446.0,172.9889083830937554,133.843190951296,1.0,4250.0,-94.6974735194982446,440.6752902856857554
2009,08,99617.0,20610973.0,206.9021652930724676,211.978180531089,1.0,21000.0,-217.0541957691055324,630.8585263552504676
2009,40,63365.0,7956976.0,125.5736763197348694,87.7646550211528284,1.0,2920.0,-49.9556337225707874,301.1029863620405262
2009,06,519273.0,151862458.0,292.4520589362435559,277.616824558431,1.0,67200.0,-262.7815901806184441,847.6857080531055559
2009,01,60097.0,8928318.0,148.5651197231142986,117.321904192443,1.0,10000.0,-86.0786886617717014,383.2089281080002986
2009,19,45385.0,5549081.0,122.2668502809298226,81.3189079416940535,1.0,3655.0,-40.3709656024582844,284.9046661643179296
2009,NA,222228.0,39948321.0,179.7627706679626330,155.347126193548,1.0,13500.0,-130.9314817191333670,490.4570230550586330
2009,24,88871.0,23048859.0,259.3518583114851864,173.662298166089,1.0,5400.0,-87.9727380206928136,606.6764546436631864
2009,10,13435.0,2772606.0,206.3718645329363603,144.295658880346,1.0,4000.0,-82.2194532277556397,494.9631822936283603
2009,45,66112.0,11306276.0,171.0170014520813166,152.592737057228,1.0,4791.0,-134.1684726623746834,476.2024755665373166
2009,11,11561.0,4055600.0,350.8001037972493729,245.651762660599,1.0,4750.0,-140.5034215239486271,842.1036291184473729
2009,49,46573.0,9323426.0,200.1895089429497778,165.588582260318,1.0,6720.0,-130.9876555776862222,531.3666734635857778
2009,53,105276.0,25487812.0,242.1046772293780159,161.720362021447,1.0,8000.0,-81.3360468135159841,565.5454012722720159
2009,21,53055.0,6899416.0,130.0427103948732447,89.7609193437019643,1.0,4600.0,-49.4791282925306839,309.5645490822771733
2009,72,31656.0,4316785.0,136.3654599444023250,130.279583080453,1.0,4000.0,-124.1937062165036750,396.9246261053083250
2009,16,25926.0,4156757.0,160.3315976240067886,122.606007151339,1.0,3600.0,-84.8804166786712114,405.5436119266847886
2009,33,17054.0,3213488.0,188.4301630116101794,117.119487673993,2.0,2300.0,-45.8088123363758206,422.6691383595961794
2008,45,319124.0,60020668.0,188.0794550080846317,181.982390047954,1.0,5663.0,-175.8853250878233683,552.0442351039926317
2008,49,205312.0,48151980.0,234.5307629364089776,211.141359747108,1.0,6675.0,-187.7519565578070224,656.8134824306249776
2008,11,46724.0,16270976.0,348.2359387038780926,260.275938280772,1.0,7000.0,-172.3159378576659074,868.7878152654220926
2008,10,59188.0,13479708.0,227.7439345813340542,157.232469789246,1.0,4100.0,-86.7210049971579458,542.2088741598260542
2008,24,341180.0,97588940.0,286.0335893076968169,194.044100799841,1.0,7000.0,-102.0546122919851831,674.1217909073788169
2008,01,288776.0,44473340.0,154.0063578690749924,122.166517144715,1.0,7000.0,-90.3266764203550076,398.3393921585049924
2008,06,2209420.0,753590256.0,341.0805804238216364,315.355435315270,1.0,25000.0,-289.6302902067183636,971.7914510543616364
2008,19,186688.0,23094152.0,123.7045337675694206,83.7422140515653683,1.0,2175.0,-43.7798943355613160,291.1889618707001572
2008,NA,1136408.0,218069820.0,191.8939500601896502,163.561481283901,1.0,8000.0,-135.2290125076123498,519.0169126279916502
2008,40,258548.0,32903964.0,127.2644305892909634,92.4583734560092457,1.0,2880.0,-57.6523163227275280,312.1811775013094548
2008,08,440436.0,101059716.0,229.4538048660872408,249.816593130547,1.0,23000.0,-270.1793813950067592,729.0869911271812408
2008,37,650400.0,121225768.0,186.3864821648216482,156.687963911892,1.0,6500.0,-126.9894456589623518,499.7624099886056482
2008,33,63832.0,13726372.0,215.0390399799473618,131.239806245332,1.0,2664.0,-47.4405725107166382,477.5186524706113618
2008,16,106584.0,20251468.0,190.0047661938001952,162.076355035371,1.0,8640.0,-134.1479438769418048,514.1574762645421952
2008,72,183864.0,26342828.0,143.2734412391767828,136.652599389806,6.0,4585.0,-130.0317575404352172,416.5786400187887828
2008,21,220280.0,29801536.0,135.2893408389322680,123.364891691426,1.0,17000.0,-111.4404425439197320,382.0191242217842680
2008,53,465688.0,124938352.0,268.2876775867104156,189.337158336424,1.0,11700.0,-110.3866390861375844,646.9619942595584156
2008,42,656576.0,112563808.0,171.4406374890340189,188.218275093011,1.0,54000.0,-204.9959126969879811,547.8771876750560189
2008,15,72244.0,30402800.0,420.8349482309949615,338.954296212323,1.0,13000.0,-257.0736441936510385,1098.7435406556409615
2008,32,237300.0,56352488.0,237.4736114622840287,253.241446354352,1.0,37889.0,-269.0092812464199713,743.9565041709880287
2008,54,79060.0,10556500.0,133.5251707563875538,106.716449995334,1.0,2720.0,-79.9077292342804462,346.9580707470555538
2008,29,394660.0,56683436.0,143.6259970607611615,116.430508869737,1.0,8400.0,-89.2350206787128385,376.4870148002351615
2008,56,36176.0,7052556.0,194.9512383900928793,228.358040265330,1.0,9800.0,-261.7648421405671207,651.6673189207528793
2008,39,587224.0,79204728.0,134.8799231639033827,141.961063277182,1.0,36460.0,-149.0422033904606173,418.8020497182673827
2008,47,409028.0,65378588.0,159.8389058939730287,130.857983288710,1.0,4800.0,-101.8770606834469713,421.5548724713930287
2008,13,646968.0,120268648.0,185.8958217407970719,170.464383566591,1.0,21000.0,-155.0329453923849281,526.8245888739790719
2008,27,301584.0,56657024.0,187.8648204148761207,148.547093773358,1.0,8500.0,-109.2293671318398793,484.9590079615921207
2008,28,150964.0,20874804.0,138.2767017302138258,96.7872750841413091,1.0,6500.0,-55.2978484380687924,331.8512518984964440
2008,26,455900.0,61940164.0,135.8634876069313446,119.181315233793,1.0,5000.0,-102.4991428606546554,374.2261180745173446
2008,44,51900.0,11821168.0,227.7681695568400771,200.115557408719,1.0,12800.0,-172.4629452605979229,627.9992843742780771
2008,09,183772.0,52951948.0,288.1393683477352371,338.970621196219,1.0,22000.0,-389.8018740447027629,966.0806107401732371
2008,23,61628.0,11097060.0,180.0652300902187317,144.030129168227,1.0,6563.0,-107.9950282462352683,468.1254884266727317
2008,34,474156.0,143841020.0,303.3622267776849813,216.148456614782,1.0,8100.0,-128.9346864518790187,735.6591400072489813
2008,36,858164.0,278603896.0,324.6511109764567146,395.009169763775,1.0,26750.0,-465.3672285510932854,1114.6694505040067146
2008,04,456024.0,100419680.0,220.2070066487728716,209.406814684986,1.0,11142.0,-198.6066227211991284,639.0206360187448716
2008,05,187848.0,23954792.0,127.5222094459350113,95.0856351120630072,1.0,4259.0,-62.6490607781910031,317.6934796700610257
2008,12,1220256.0,281089412.0,230.3528210473867779,256.929409306602,1.0,18000.0,-283.5059975658172221,744.2116396605907779
2008,55,290120.0,46332324.0,159.7005514959327175,119.758961629309,1.0,7506.0,-79.8173717626852825,399.2184747545507175
2008,38,39448.0,5107408.0,129.4719123909957412,88.6488829882503215,1.0,5235.0,-47.8258535855049018,306.7696783674963842
2008,25,360016.0,97090684.0,269.6843584729567575,232.237323844600,1.0,11275.0,-194.7902892162432425,734.1590061621567575
2008,50,26172.0,5302424.0,202.5991135564725661,149.873996202360,4.0,3500.0,-97.1488788482474339,502.3471059611925661
2008,17,721520.0,149137168.0,206.6985918616254574,181.408243763067,1.0,7500.0,-156.1178956645085426,569.5150793877594574
2008,02,42352.0,9680100.0,228.5629958443520967,104.817117992694,1.0,1173.0,18.9287598589640967,438.1972318297400967
2008,48,1760060.0,281908168.0,160.1696351260752474,142.849362795483,1.0,10000.0,-125.5290904648907526,445.8683607170412474
2008,51,584864.0,148218076.0,253.4231479455052799,180.581444318468,1.0,6175.0,-107.7397406914307201,614.5860365824412799
2008,18,370956.0,47296680.0,127.4994338951250283,96.5431249638036016,1.0,4410.0,-65.5868160324821749,320.5856838227322315
2008,46,53532.0,7666188.0,143.2075767765075095,171.230290098561,1.0,17000.0,-199.2530034206144905,485.6681569736295095
2008,20,195812.0,32838348.0,167.7034502481972504,1338.321987997873,1.0,95000.0,-2508.9405257475487496,2844.3474262439432504
2008,22,234824.0,37072748.0,157.8746124757265016,104.025265228302,1.0,3061.0,-50.1759179808774984,365.9251429323305016
2008,30,56984.0,10485772.0,184.0125649305068089,170.164296103247,1.0,10000.0,-156.3160272759871911,524.3411571370008089
2008,35,107252.0,19457524.0,181.4187520978629769,136.213299582492,1.0,4800.0,-91.0078470671210231,453.8453512628469769
2008,41,228696.0,54937276.0,240.2196627837828384,144.591047473598,1.0,4000.0,-48.9624321634131616,529.4017577309788384
2008,31,113900.0,14779016.0,129.7543107989464442,121.219830307204,1.0,15640.0,-112.6853498154615558,372.1939714133544442
2007,40,87120.0,10026710.0,115.0907943067033976,91.7628062231190088,1.0,4000.0,-68.4348181395346200,298.6164067529414152
2007,08,168094.0,36518938.0,217.2530726855211965,243.271610773052,1.0,25550.0,-269.2901488605828035,703.7962942316251965
2007,37,262699.0,45561879.0,173.4375806531429507,157.309725089212,1.0,9183.0,-141.1818695252810493,488.0570308315669507
2007,24,149293.0,38450562.0,257.5510037309183954,199.673729912264,1.0,9000.0,-141.7964560936096046,656.8984635554463954
2007,01,112329.0,16377226.0,145.7969535916815782,120.732580677053,1.0,6320.0,-95.6682077624244218,387.2621149457875782
2007,06,748834.0,281781818.0,376.2941025647873895,387.813749772373,1.0,94553.0,-399.3333969799586105,1151.9216021095333895
2007,19,68158.0,7906775.0,116.0065582910296664,88.1750556729343309,1.0,8000.0,-60.3435530548389954,292.3566696368983282
2007,NA,417971.0,80859406.0,193.4569766802003010,220.212974456356,1.0,71100.0,-246.9689722325116990,633.8829255929123010
2007,45,125058.0,22855117.0,182.7561371523613044,194.472321595323,1.0,11798.0,-206.1885060382846956,571.7007803430073044
2007,49,97340.0,20143201.0,206.9365214711321142,209.414537564615,1.0,6300.0,-211.8925536580978858,625.7655966003621142
2007,11,18777.0,5945352.0,316.6294935293177824,253.058769261559,1.0,4900.0,-189.4880449938002176,822.7470320524357824
2007,10,25246.0,5483860.0,217.2169848688901212,158.099545366436,1.0,3294.0,-98.9821058639818788,533.4160756017621212
2007,21,80463.0,10237300.0,127.2299069137367486,99.8183472253117692,1.0,3060.0,-72.4067875368867898,326.8666013643602870
2007,53,210889.0,52022317.0,246.6810359952392017,200.300787987108,1.0,22253.0,-153.9205399789767983,647.2826119694552017
2007,72,49453.0,7478977.0,151.2340404019978566,173.205046503500,1.0,16000.0,-195.1760526050021434,497.6441334089978566
2007,33,25521.0,5100555.0,199.8571764429293523,137.704008019993,1.0,5000.0,-75.5508395970566477,475.2651924829153523
2007,16,46876.0,8370415.0,178.5650439457291578,166.570256404102,1.0,9600.0,-154.5754688624748422,511.7055567539331578
